time	V(vo)	I(Ro)
5.059644676367984e-05	2.427350e+01	4.334554e-01
5.083644676368015e-05	2.428152e+01	4.335986e-01
5.101100000001746e-05	2.428718e+01	4.336996e-01
5.101200000001693e-05	2.428721e+01	4.337001e-01
5.101400000001588e-05	2.428727e+01	4.337013e-01
5.101800000001377e-05	2.428740e+01	4.337035e-01
5.102600000000956e-05	2.428765e+01	4.337080e-01
5.104200000000114e-05	2.428815e+01	4.337170e-01
5.107399999998430e-05	2.428915e+01	4.337347e-01
5.113799999995061e-05	2.429113e+01	4.337701e-01
5.113899999995009e-05	2.429116e+01	4.337707e-01
5.114099999994903e-05	2.429122e+01	4.337718e-01
5.114499999994693e-05	2.429134e+01	4.337740e-01
5.115299999994272e-05	2.429159e+01	4.337783e-01
5.116899999993429e-05	2.429207e+01	4.337870e-01
5.120099999991745e-05	2.429305e+01	4.338045e-01
5.120199999991693e-05	2.429308e+01	4.338050e-01
5.120399999991587e-05	2.429314e+01	4.338061e-01
5.120799999991377e-05	2.429326e+01	4.338082e-01
5.121599999990956e-05	2.429350e+01	4.338126e-01
5.123199999990113e-05	2.429399e+01	4.338212e-01
5.123299999990061e-05	2.429402e+01	4.338217e-01
5.123499999989956e-05	2.429408e+01	4.338228e-01
5.123899999989745e-05	2.429420e+01	4.338250e-01
5.124300000002198e-05	2.429432e+01	4.338271e-01
5.124400000002145e-05	2.429435e+01	4.338276e-01
5.124600000002040e-05	2.429441e+01	4.338287e-01
5.124700000001987e-05	2.429444e+01	4.338292e-01
5.124900000001882e-05	2.429450e+01	4.338303e-01
5.125000000001829e-05	2.429453e+01	4.338309e-01
5.125100000001777e-05	2.429456e+01	4.338314e-01
5.125110000001737e-05	2.429456e+01	4.338314e-01
5.125130000001657e-05	2.429457e+01	4.338315e-01
5.125160000001711e-05	2.429457e+01	4.338317e-01
5.125200000001724e-05	2.429459e+01	4.338319e-01
5.125204000001708e-05	2.429459e+01	4.338319e-01
5.125212000001676e-05	2.429459e+01	4.338320e-01
5.125228000001612e-05	2.429460e+01	4.338321e-01
5.125260000001658e-05	2.429461e+01	4.338322e-01
5.125324000001749e-05	2.429462e+01	4.338326e-01
5.125443307209439e-05	2.429466e+01	4.338332e-01
5.125681921624992e-05	2.429473e+01	4.338345e-01
5.126050999631343e-05	2.429484e+01	4.338365e-01
5.126406158749951e-05	2.429495e+01	4.338384e-01
5.126795832558276e-05	2.429506e+01	4.338405e-01
5.127171464398318e-05	2.429518e+01	4.338425e-01
5.127455796688843e-05	2.429526e+01	4.338440e-01
5.127633879908021e-05	2.429532e+01	4.338449e-01
5.127804605469660e-05	2.429537e+01	4.338458e-01
5.127895367389688e-05	2.429539e+01	4.338463e-01
5.128004930773228e-05	2.429543e+01	4.338469e-01
5.128177531838786e-05	2.429548e+01	4.338478e-01
5.128358948414125e-05	2.429553e+01	4.338488e-01
5.128558289838915e-05	2.429559e+01	4.338499e-01
5.128681073952521e-05	2.429563e+01	4.338505e-01
5.128829339663167e-05	2.429568e+01	4.338513e-01
5.128972688547319e-05	2.429572e+01	4.338521e-01
5.129115075376035e-05	2.429576e+01	4.338529e-01
5.129362313462810e-05	2.429584e+01	4.338543e-01
5.129774914010461e-05	2.429597e+01	4.338566e-01
5.130198236938041e-05	2.429611e+01	4.338590e-01
5.131044882793374e-05	2.429638e+01	4.338640e-01
5.131832635534191e-05	2.429664e+01	4.338686e-01
5.132182180165104e-05	2.429672e+01	4.338700e-01
5.132438743796382e-05	2.429666e+01	4.338689e-01
5.132651793082234e-05	2.429638e+01	4.338639e-01
5.132920458881564e-05	2.429558e+01	4.338496e-01
5.133218760464825e-05	2.429418e+01	4.338247e-01
5.133309895039365e-05	2.429366e+01	4.338154e-01
5.133343625947882e-05	2.429351e+01	4.338126e-01
5.133350576205613e-05	2.429349e+01	4.338124e-01
5.133354994607021e-05	2.429349e+01	4.338123e-01
5.133360656265490e-05	2.429349e+01	4.338123e-01
5.133367140159467e-05	2.429348e+01	4.338122e-01
5.133374492837656e-05	2.429348e+01	4.338121e-01
5.133386231626763e-05	2.429347e+01	4.338120e-01
5.133398591391017e-05	2.429347e+01	4.338119e-01
5.133423310919524e-05	2.429346e+01	4.338117e-01
5.133446344555981e-05	2.429345e+01	4.338115e-01
5.133492411828894e-05	2.429342e+01	4.338112e-01
5.133549075497616e-05	2.429340e+01	4.338107e-01
5.133662402835061e-05	2.429335e+01	4.338098e-01
5.133841409210235e-05	2.429327e+01	4.338083e-01
5.134187840792094e-05	2.429311e+01	4.338055e-01
5.134753023046043e-05	2.429285e+01	4.338009e-01
5.135507367583919e-05	2.429251e+01	4.337949e-01
5.136194892267285e-05	2.429221e+01	4.337894e-01
5.136843127641691e-05	2.429192e+01	4.337842e-01
5.137504119999761e-05	2.429162e+01	4.337790e-01
5.138202490276300e-05	2.429131e+01	4.337735e-01
5.138890309971424e-05	2.429101e+01	4.337680e-01
5.139626931137571e-05	2.429069e+01	4.337623e-01
5.140404473958152e-05	2.429035e+01	4.337562e-01
5.141163764766157e-05	2.429002e+01	4.337503e-01
5.141961123761307e-05	2.428967e+01	4.337440e-01
5.142798269558956e-05	2.428930e+01	4.337375e-01
5.143119784878879e-05	2.428916e+01	4.337350e-01
5.143347773756829e-05	2.428906e+01	4.337333e-01
5.143528948735321e-05	2.428898e+01	4.337319e-01
5.143735074046758e-05	2.428889e+01	4.337302e-01
5.143982633555762e-05	2.428879e+01	4.337283e-01
5.144216942049550e-05	2.428868e+01	4.337265e-01
5.144616175293236e-05	2.428851e+01	4.337234e-01
5.145000374110788e-05	2.428835e+01	4.337204e-01
5.145768771746065e-05	2.428801e+01	4.337145e-01
5.146597338568856e-05	2.428765e+01	4.337081e-01
5.147262504831378e-05	2.428736e+01	4.337029e-01
5.147633202216666e-05	2.428720e+01	4.337001e-01
5.147892328807337e-05	2.428709e+01	4.336981e-01
5.148164547755067e-05	2.428697e+01	4.336959e-01
5.148441925733292e-05	2.428685e+01	4.336938e-01
5.148743027476310e-05	2.428672e+01	4.336915e-01
5.149031940617811e-05	2.428660e+01	4.336892e-01
5.149376440112194e-05	2.428645e+01	4.336866e-01
5.149716826565245e-05	2.428630e+01	4.336839e-01
5.150169837838184e-05	2.428610e+01	4.336804e-01
5.150592785982226e-05	2.428592e+01	4.336771e-01
5.151311890925873e-05	2.428561e+01	4.336716e-01
5.151972899970769e-05	2.428532e+01	4.336664e-01
5.152645615492946e-05	2.428503e+01	4.336613e-01
5.153366930161184e-05	2.428472e+01	4.336556e-01
5.154175130447566e-05	2.428437e+01	4.336494e-01
5.155201447603827e-05	2.428392e+01	4.336414e-01
5.156441520887990e-05	2.428338e+01	4.336318e-01
5.158031115136061e-05	2.428269e+01	4.336195e-01
5.159756255323882e-05	2.428195e+01	4.336062e-01
5.160486527869615e-05	2.428163e+01	4.336005e-01
5.161076025359326e-05	2.428137e+01	4.335960e-01
5.161726498902584e-05	2.428109e+01	4.335909e-01
5.162182625492555e-05	2.428089e+01	4.335874e-01
5.162604167472870e-05	2.428071e+01	4.335841e-01
5.163061528303675e-05	2.428051e+01	4.335806e-01
5.163632880050666e-05	2.428027e+01	4.335762e-01
5.164338144866658e-05	2.427996e+01	4.335707e-01
5.165051960408402e-05	2.427965e+01	4.335652e-01
5.165854747648038e-05	2.427930e+01	4.335590e-01
5.166662275710859e-05	2.427895e+01	4.335527e-01
5.167520014058742e-05	2.427858e+01	4.335461e-01
5.168449482085592e-05	2.427818e+01	4.335389e-01
5.169428152141352e-05	2.427775e+01	4.335313e-01
5.170571388846135e-05	2.427726e+01	4.335224e-01
5.171818291261308e-05	2.427672e+01	4.335128e-01
5.173561773583538e-05	2.427596e+01	4.334993e-01
5.175240282691632e-05	2.427523e+01	4.334863e-01
5.178597300907993e-05	2.427378e+01	4.334603e-01
5.182035895836060e-05	2.427229e+01	4.334337e-01
5.188913085692366e-05	2.426931e+01	4.333805e-01
5.198575237201110e-05	2.426512e+01	4.333057e-01
5.210575067737117e-05	2.425992e+01	4.332129e-01
5.224466557846898e-05	2.425390e+01	4.331054e-01
5.241433110272052e-05	2.424656e+01	4.329742e-01
5.260439790705750e-05	2.423833e+01	4.328273e-01
5.284439790705781e-05	2.422794e+01	4.326419e-01
5.308439790705811e-05	2.421756e+01	4.324565e-01
5.332439790705842e-05	2.420719e+01	4.322712e-01
5.356439790705873e-05	2.419681e+01	4.320860e-01
5.380439790705904e-05	2.418645e+01	4.319008e-01
5.404439790705935e-05	2.417608e+01	4.317158e-01
5.428439790705966e-05	2.416572e+01	4.315308e-01
5.452439790705997e-05	2.415537e+01	4.313459e-01
5.476439790706028e-05	2.414502e+01	4.311610e-01
5.500439790706059e-05	2.413467e+01	4.309763e-01
5.524439790706090e-05	2.412433e+01	4.307916e-01
5.548439790706121e-05	2.411399e+01	4.306071e-01
5.572439790706152e-05	2.410366e+01	4.304225e-01
5.596439790706183e-05	2.409334e+01	4.302381e-01
5.620439790706214e-05	2.408301e+01	4.300538e-01
5.644439790706245e-05	2.407269e+01	4.298695e-01
5.668439790706276e-05	2.406238e+01	4.296853e-01
5.692439790706307e-05	2.405207e+01	4.295012e-01
5.716439790706337e-05	2.404176e+01	4.293172e-01
5.764439790706399e-05	2.402116e+01	4.289494e-01
5.812439790706461e-05	2.400058e+01	4.285818e-01
5.860439790706523e-05	2.398002e+01	4.282146e-01
5.908439790706585e-05	2.395947e+01	4.278478e-01
5.932439790706616e-05	2.394921e+01	4.276645e-01
5.956439790706647e-05	2.393895e+01	4.274812e-01
5.976000000001806e-05	2.393059e+01	4.273319e-01
5.976100000003662e-05	2.393054e+01	4.273311e-01
5.976300000007373e-05	2.393046e+01	4.273296e-01
5.976555533084710e-05	2.393035e+01	4.273276e-01
5.976795835126170e-05	2.393025e+01	4.273258e-01
5.977276439209089e-05	2.393004e+01	4.273221e-01
5.977903037265343e-05	2.392977e+01	4.273174e-01
5.978962654014722e-05	2.392932e+01	4.273093e-01
5.981077329836847e-05	2.392842e+01	4.272932e-01
5.985306681481270e-05	2.392661e+01	4.272609e-01
5.991541296712991e-05	2.392394e+01	4.272133e-01
5.991641296714846e-05	2.392390e+01	4.272125e-01
5.991841296718557e-05	2.392382e+01	4.272110e-01
5.992171181877677e-05	2.392368e+01	4.272085e-01
5.992477723757925e-05	2.392355e+01	4.272062e-01
5.993066849579141e-05	2.392329e+01	4.272017e-01
5.993945464067077e-05	2.392292e+01	4.271950e-01
5.995464014605864e-05	2.392227e+01	4.271834e-01
5.996962898924263e-05	2.392163e+01	4.271719e-01
5.997002231365040e-05	2.392161e+01	4.271716e-01
5.997080896246593e-05	2.392158e+01	4.271711e-01
5.997201374844698e-05	2.392153e+01	4.271701e-01
5.997325855163459e-05	2.392147e+01	4.271692e-01
5.997554014065647e-05	2.392138e+01	4.271674e-01
5.997820741075049e-05	2.392126e+01	4.271654e-01
5.998219114477198e-05	2.392109e+01	4.271624e-01
5.998780432706075e-05	2.392085e+01	4.271581e-01
5.999103410684291e-05	2.392072e+01	4.271556e-01
5.999354044045405e-05	2.392061e+01	4.271537e-01
5.999498733279610e-05	2.392055e+01	4.271526e-01
5.999710621533427e-05	2.392046e+01	4.271510e-01
5.999810621535283e-05	2.392041e+01	4.271502e-01
5.999899999999982e-05	2.392037e+01	4.271495e-01
5.999999999999929e-05	2.392033e+01	4.271488e-01
