x-axis,4,MATH
second,Volt,Volt
+34.35000E-06,-187.50000000E-03,+468.75000000E-03
+34.40000E-06,-187.50000000E-03,+625.00000000E-03
+34.45000E-06,-187.50000000E-03,+937.50000000E-03
+34.50000E-06,-187.50000000E-03,+1.09375000000E+00
+34.55000E-06,-187.50000000E-03,+1.25000000000E+00
+34.60000E-06,-187.50000000E-03,+1.25000000000E+00
+34.65000E-06,-187.50000000E-03,+1.09375000000E+00
+34.70000E-06,-187.50000000E-03,+937.50000000E-03
+34.75000E-06,-187.50000000E-03,+781.25000000E-03
+34.80000E-06,-187.50000000E-03,+625.00000000E-03
+34.85000E-06,-187.50000000E-03,+468.75000000E-03
+34.90000E-06,-187.50000000E-03,+312.50000000E-03
+34.95000E-06,-187.50000000E-03,+468.75000000E-03
+35.00000E-06,-187.50000000E-03,+625.00000000E-03
+35.05000E-06,-187.50000000E-03,+468.75000000E-03
+35.10000E-06,-187.50000000E-03,+312.50000000E-03
+35.15000E-06,-187.50000000E-03,+312.50000000E-03
+35.20000E-06,-187.50000000E-03,+312.50000000E-03
+35.25000E-06,-187.50000000E-03,+312.50000000E-03
+35.30000E-06,-187.50000000E-03,+312.50000000E-03
+35.35000E-06,-31.25000000E-03,+468.75000000E-03
+35.40000E-06,-187.50000000E-03,+468.75000000E-03
+35.45000E-06,-31.25000000E-03,+312.50000000E-03
+35.50000E-06,-187.50000000E-03,+468.74999999E-03
+35.55000E-06,-31.25000000E-03,-156.25000000E-03
+35.60000E-06,-187.50000000E-03,+156.25000001E-03
+35.65000E-06,-187.50000000E-03,+1.87500000001E+00
+35.70000E-06,-187.50000000E-03,+3.12500000000E+00
+35.75000E-06,-31.25000000E-03,+3.43750000000E+00
+35.80000E-06,-343.75000000E-03,+3.43750000000E+00
+35.85000E-06,-187.50000000E-03,+3.43750000000E+00
+35.90000E-06,-187.50000000E-03,+3.28125000000E+00
+35.95000E-06,-187.50000000E-03,+3.43750000000E+00
+36.00000E-06,-187.50000000E-03,+3.28125000000E+00
+36.05000E-06,-187.50000000E-03,+3.28125000000E+00
+36.10000E-06,-187.50000000E-03,+3.43750000000E+00
+36.15000E-06,-31.25000000E-03,+3.28125000000E+00
+36.20000E-06,-343.75000000E-03,+3.28125000000E+00
+36.25000E-06,-187.50000000E-03,+3.28125000000E+00
+36.30000E-06,-187.50000000E-03,+3.28125000000E+00
+36.35000E-06,-187.50000000E-03,+3.43750000000E+00
+36.40000E-06,-187.50000000E-03,+3.28125000000E+00
+36.45000E-06,-187.50000000E-03,+3.28125000000E+00
+36.50000E-06,-187.50000000E-03,+3.28125000000E+00
+36.55000E-06,-31.25000000E-03,+3.28125000000E+00
+36.60000E-06,-187.50000000E-03,+3.28125000000E+00
+36.65000E-06,-187.50000000E-03,+3.28125000000E+00
+36.70000E-06,-187.50000000E-03,+3.28125000000E+00
+36.75000E-06,-187.50000000E-03,+3.28125000000E+00
+36.80000E-06,-343.75000000E-03,+3.28125000000E+00
+36.85000E-06,-31.25000000E-03,+3.28125000000E+00
+36.90000E-06,-187.50000000E-03,+3.28125000000E+00
+36.95000E-06,-187.50000000E-03,+3.28125000000E+00
+37.00000E-06,-187.50000000E-03,+3.28125000000E+00
+37.05000E-06,-187.50000000E-03,+3.28125000000E+00
+37.10000E-06,-187.50000000E-03,+3.28125000000E+00
+37.15000E-06,-31.25000000E-03,+3.28125000000E+00
+37.20000E-06,-187.50000000E-03,+3.28125000000E+00
+37.25000E-06,-31.25000000E-03,+3.28125000000E+00
+37.30000E-06,-31.25000000E-03,+3.28125000000E+00
+37.35000E-06,-31.25000000E-03,+3.28125000000E+00
+37.40000E-06,-343.75000000E-03,+3.28125000000E+00
+37.45000E-06,-187.50000000E-03,+3.28125000000E+00
+37.50000E-06,-187.50000000E-03,+3.28125000000E+00
+37.55000E-06,-187.50000000E-03,+3.28125000000E+00
+37.60000E-06,-187.50000000E-03,+3.28125000000E+00
+37.65000E-06,-187.50000000E-03,+3.28125000000E+00
+37.70000E-06,-187.50000000E-03,+3.28125000000E+00
